C:\ICPCHEM\1\DATA\Laser\09DEC_2.D
Intensity Vs Time,CPS
Acquired      : Dec 9 2010  04:51 pm using AcqMethod DJoto.m
Time [Sec],Li7,Na23,Mg24,P31,Ca43,Sc45,V51,Cr53,Mn55,Fe57,Co59,Ni60,Cu63,Zn64,Cu65,Ge72,Rb85,Sr88,Y89,Cd114,Sn118,Ba137,Au197,Pb208,Th232,U238
1159.714,0,3110134.64,100,6701.46,900.03,3600.43,400.01,500.01,2100.15,2100.15,0,0,1500.07,0,500.01,0,100,0,100,0,100,0,0,700.02,0,0
1160.025,200,3095697.14,100,7401.78,1300.06,3000.3,500.01,0,2300.18,3000.3,100,100,1500.07,0,100,500.01,0,0,0,100,0,0,0,400.01,0,0
1160.336,100,3123853.78,100,8202.19,1300.06,3200.34,400.01,0,1900.12,3000.3,0,0,1100.04,200,400.01,300,100,0,0,100,200,0,0,800.02,0,0
1160.648,0,3121600.07,100,7801.98,800.02,2300.17,500.01,100,3400.38,1900.12,0,100,1600.09,0,200,400.01,0,100,0,0,200,0,0,200,0,0
1160.959,0,3134768.04,100,7801.98,1000.03,2600.22,300,100,2600.22,2300.18,100,0,1000.03,0,300,500.01,100,0,0,0,0,100,0,400.01,100,0
1161.27,0,3128912.18,100,5400.95,1500.07,3000.3,400.01,100,2600.22,1900.12,0,200,2200.16,0,500.01,100,100,200,0,0,0,0,0,1000.04,0,0
1161.581,0,3141568.43,200,7801.98,1100.04,2700.24,300,100,1700.1,3400.38,0,0,1000.03,100,300,300,300,0,0,0,100,0,0,400.01,0,0
1161.892,0,3109111.2,100,8202.19,600.01,2800.26,400.01,200,3300.36,3000.3,0,100,1800.11,0,100,800.02,200,0,0,100,300,0,0,600.01,0,100
1162.203,0,3111099.09,100,4700.72,1400.06,3600.43,700.02,500.01,2500.21,2700.24,0,100,1700.1,100,100,600.01,100,0,0,100,0,0,0,400.01,0,0
1162.514,0,3118775.46,200,6801.5,800.02,1700.1,200,300,1700.1,1600.09,0,0,1400.07,100,0,200,400.01,0,0,0,400.01,0,0,500.01,0,0
1162.825,0,3125772.73,100,8602.4,700.02,2100.14,300,0,1600.08,3700.45,0,0,1100.04,100,600.01,400.01,300,0,0,0,0,0,0,600.01,0,0
1163.136,0,3178424.88,0,6501.37,1400.06,2500.21,300,0,1900.12,2700.24,0,100,1500.07,0,400.01,700.02,0,100,0,100,100,0,0,700.02,0,0
1163.447,0,3147306.13,100,6601.42,600.01,2900.28,700.02,300,3000.3,3300.36,100,0,1700.1,100,400.01,1000.03,100,0,100,100,200,0,0,400.01,0,0
1163.758,0,3185884.84,0,7601.88,1000.03,2700.24,200,200,2200.16,2600.22,100,100,1700.1,100,0,500.01,100,0,0,300,100,0,0,300,0,0
1164.069,0,3154736.4,100,7501.83,1200.05,2100.14,600.01,100,3400.38,2100.15,0,100,1600.09,300,200,300,0,0,100,0,0,0,0,400.01,0,0
1164.38,0,3109209.64,100,7001.59,1000.03,1900.12,0,100,1900.12,2100.15,0,0,2500.21,0,100,600.01,100,0,0,0,100,100,0,600.01,0,0
1164.692,0,3109849.29,400.01,7601.88,1300.06,2700.24,500.01,0,2600.22,2800.26,0,100,2000.13,0,300,400.01,100,0,0,0,300,0,0,800.02,0,0
1165.003,0,3141135.42,100,6101.21,900.03,2200.16,300,300,1900.12,2100.15,100,100,800.02,0,500.01,400.01,100,0,100,100,100,0,0,800.02,0,0
1165.314,200,3102084.25,200,5400.95,1300.06,3300.36,300,0,2600.22,2700.24,0,100,1600.09,0,0,400.01,100,1300.06,0,100,100,0,0,500.01,0,0
1165.625,0,3110498.7,0,6601.42,1200.05,2800.26,500.01,200,2400.19,2200.16,0,100,1400.07,0,0,200,200,100,0,100,100,0,0,300,0,0
1165.936,0,3145692.06,100,6601.42,700.02,3100.32,300,300,2400.19,1400.06,300,100,1200.05,0,300,200,0,0,0,0,0,0,0,600.01,0,0
1166.247,0,3143625.27,0,5601.02,700.02,2000.13,300,400.01,1800.11,3100.32,100,400.01,1600.09,100,200,400.01,0,100,0,100,100,0,0,400.01,0,0
1166.558,100,3096651.83,200,5901.13,1100.04,1700.1,200,600.01,2900.28,2100.15,0,100,1100.04,100,200,600.01,300,1300.06,0,100,0,0,0,200,0,0
1166.869,200,3097921.36,200,7201.69,1300.06,2600.22,600.01,0,1800.11,3100.32,0,0,1000.03,0,100,700.02,200,0,100,0,100,0,0,100,0,0
1167.18,200,3126550.27,100,7801.98,800.02,2000.13,300,200,2900.28,2400.19,100,100,1200.05,100,200,200,0,100,0,0,100,0,0,400.01,0,0
1167.491,0,3151222.92,100,7101.64,1700.1,2000.13,400.01,300,1900.12,2600.22,0,100,1600.09,0,600.01,400.01,300,600.01,0,0,200,100,0,300,0,0
1167.802,0,3145416.48,200,7101.64,1100.04,3600.43,200,0,3500.4,2900.28,100,100,700.02,100,500.01,400.01,100,0,0,0,0,0,0,800.02,0,0
1168.113,0,3160907.1,0,7601.88,800.02,2400.19,300,200,1900.12,2700.24,0,100,1000.03,100,200,600.01,300,0,100,0,100,0,0,500.01,0,0
1168.424,0,3171309.45,500.01,7001.59,800.02,2700.24,300,100,2300.18,2000.13,0,100,1500.07,100,400.01,600.01,0,0,0,100,200,0,100,100,0,0
1168.736,100,3143300.46,0,7501.83,1500.07,1900.12,400.01,400.01,2600.22,3200.34,0,0,900.03,0,0,400.01,100,0,0,0,100,0,0,700.02,0,0
1169.047,0,3157531.32,200,7301.73,1100.04,2600.22,300,200,2200.16,2200.16,0,200,1400.07,0,300,600.01,100,0,0,200,0,0,0,400.01,0,0
1169.358,0,3148733.08,0,6601.42,1700.1,2600.22,600.01,300,1900.12,3100.32,0,100,1600.09,0,100,600.01,400.01,0,0,0,200,0,0,400.01,0,100
1169.669,100,3136628,0,7301.73,1000.03,2500.21,500.01,300,2300.18,3900.5,0,100,1100.04,100,100,700.02,100,0,0,0,200,0,0,500.01,0,0
1169.98,0,3179458.27,0,7401.78,800.02,2500.21,900.03,200,2700.24,2200.16,0,100,1300.06,200,500.01,200,100,0,0,0,0,0,0,300,0,0
1170.291,0,3149471.16,200,8602.4,500.01,2200.16,600.01,300,1900.12,3200.34,0,0,1500.07,100,200,600.01,0,0,0,0,300,0,0,1000.04,0,0
1170.602,0,3153427.41,300,7401.78,900.03,2700.24,0,100,2100.15,2600.22,0,100,900.03,200,200,600.01,100,0,0,0,300,0,0,600.01,0,0
1170.913,0,3123381.32,300,7902.03,700.02,2200.16,500.01,200,3500.4,2700.24,0,100,1700.1,0,400.01,600.01,200,0,100,100,200,0,0,700.02,0,0
1171.224,0,3128262.77,400.01,6801.5,900.03,3400.38,400.01,500.01,1700.1,2900.28,0,200,2300.18,100,400.01,300,300,0,0,0,0,0,100,200,0,0
1171.535,0,3119621.94,0,7101.64,1500.07,2700.24,700.02,0,2200.16,3100.32,0,0,2000.13,100,100,600.01,300,0,0,100,100,0,0,100,0,0
1171.846,0,3144953.98,100,8402.29,1400.06,2300.17,400.01,200,2100.15,3400.38,200,100,1400.07,0,300,500.01,0,0,0,0,100,0,0,600.01,0,0
1172.157,0,3178552.81,0,7401.78,1000.03,2300.17,400.01,200,2200.16,2400.19,0,200,2000.13,100,200,100,0,0,0,0,200,0,0,200,0,0
1172.469,0,3114937.37,200,7801.98,1100.04,2400.19,800.02,0,2900.28,3100.32,0,200,2100.15,0,200,100,100,0,0,0,300,0,200,100,0,0
1172.78,0,3137759.84,100,5801.09,1400.06,2400.19,500.01,300,2700.24,2500.21,100,100,1400.07,0,400.01,100,0,600.01,0,0,300,0,0,500.01,0,0
1173.091,0,3121855.93,100,7401.78,1200.05,3400.38,100,200,1600.08,2200.16,0,200,1100.04,100,0,300,200,0,0,0,100,0,0,500.01,0,0
1173.402,0,3139196.55,0,7401.78,400.01,2900.28,400.01,0,2600.22,2900.28,0,100,1000.03,100,300,400.01,100,0,0,0,0,0,0,300,0,0
1173.713,0,3135565.11,200,7401.78,700.02,1900.12,400.01,0,2300.18,3300.36,0,0,1800.11,100,300,500.01,400.01,0,0,0,200,0,0,400.01,0,0
1174.024,100,3162865.5,100,8702.46,1100.04,2700.24,200,100,2300.18,2800.26,0,100,1800.11,0,0,100,200,0,0,0,0,0,0,200,0,100
1174.335,200,3142404.95,0,6001.17,600.01,2800.26,400.01,400.01,1100.04,3800.48,0,0,1800.11,0,100,500.01,200,0,0,0,0,0,0,500.01,100,0
1174.646,0,3107192.06,200,7301.73,1300.06,2500.21,300,400.01,2300.18,3000.3,100,200,1300.06,100,500.01,200,100,0,0,0,0,0,0,300,0,0
1174.957,0,3130585.23,200,6501.37,1400.06,1300.06,200,0,3500.4,3400.38,0,200,1500.07,0,200,300,200,0,0,0,100,100,0,800.02,0,0
1175.268,0,3115301.44,200,7101.64,1100.04,1500.07,400.01,300,2400.19,2900.28,0,100,1900.12,200,0,500.01,100,0,0,0,0,0,0,1000.04,0,0
1175.579,0,3120812.77,200,6901.55,800.02,3700.45,400.01,300,2600.22,2800.26,0,500.01,1700.1,0,300,700.02,200,1900.12,0,0,100,100,0,500.01,0,0
1175.89,100,3114789.72,200,6401.33,500.01,3000.3,500.01,100,2600.22,3000.3,100,200,1600.09,0,400.01,500.01,0,0,0,0,100,0,0,500.01,0,0
1176.201,0,3087469.6,0,7301.73,1100.04,2500.21,300,200,2200.16,2200.16,0,0,800.02,0,200,400.01,0,0,0,100,100,100,0,200,200,0
1176.513,0,3111797.92,0,7201.69,1000.03,3100.32,200,200,2400.19,3500.41,0,0,1900.12,0,100,500.01,100,0,0,0,0,0,0,500.01,0,0
1176.824,0,3164390.89,100,7801.98,1100.04,2700.24,100,100,3100.32,2000.13,0,100,1400.07,100,0,500.01,200,0,0,0,100,0,0,400.01,0,0
1177.135,0,3175039.52,0,7001.59,1300.06,2600.22,100,100,2600.22,2200.16,100,100,1200.05,100,300,700.02,300,0,0,100,100,0,0,500.01,0,0
1177.446,0,3156655.54,300,7902.03,800.02,2900.28,600.01,200,2400.19,2600.22,0,100,1400.07,100,400.01,200,0,0,0,100,0,0,0,900.03,0,0
1177.757,0,3114061.4,0,6501.37,1100.04,1900.12,400.01,100,3300.36,2300.18,0,200,1000.03,0,500.01,500.01,300,100,0,0,100,0,0,300,0,0
1178.068,0,3164184.25,0,6901.55,1400.06,2700.24,400.01,100,2500.21,2900.28,0,100,1600.09,0,300,0,100,0,0,0,0,0,0,1000.04,0,0
1178.379,0,3171624.48,0,6201.25,1200.05,4600.69,300,0,2400.19,2400.19,0,0,900.03,100,100,300,0,0,0,0,500.01,0,0,400.01,0,100
1178.69,0,3130536.2,200,7101.64,500.01,2500.21,200,0,1800.11,2400.19,0,300,1200.05,100,0,400.01,200,0,0,100,100,0,0,300,0,0
1179.001,0,3139964.33,100,7902.03,1300.06,2700.24,300,200,2700.24,3000.3,0,200,1300.06,0,200,100,100,0,0,100,200,0,0,400.01,0,200
1179.312,0,3117919.21,100,5601.02,1400.06,1900.12,300,200,2400.19,2400.19,100,200,2300.18,0,0,600.01,200,0,0,0,0,0,0,100,100,100
1179.623,100,3135811.2,100,6201.25,1100.04,3400.38,200,100,3100.32,3200.34,200,0,1800.11,100,300,200,200,0,0,0,100,0,100,600.01,0,0
1179.934,0,3125910.62,0,7001.59,200,1600.08,500.01,100,2400.19,3400.38,0,0,1200.05,0,300,400.01,100,0,0,0,100,0,0,200,0,0
1180.246,0,3155258.08,100,8402.29,800.02,2800.26,300,200,2400.19,3500.41,0,100,700.02,0,200,500.01,200,0,0,0,100,0,0,400.01,0,0
1180.557,0,3146843.43,0,8502.35,1300.06,2000.13,700.02,300,2400.19,1700.1,100,0,1400.07,0,0,300,100,0,0,400.01,400.01,0,0,800.02,0,0
1180.868,0,3162550.46,300,7101.64,800.02,3000.3,300,0,1800.11,2100.15,0,0,1500.07,0,200,0,100,0,100,0,0,100,0,600.01,0,0
1181.179,100,3156360.23,200,6201.25,1800.11,2300.17,1300.06,300,2300.18,3100.32,0,0,1800.11,0,100,300,400.01,200,0,0,300,0,0,700.02,0,0
1181.49,0,3128813.94,100,8702.46,1400.06,2700.24,400.01,200,2800.26,4400.64,0,200,800.02,0,300,600.01,100,0,100,0,200,0,0,400.01,0,100
1181.801,0,3108186.01,100,7001.59,1300.06,2600.22,300,200,2500.21,2800.26,0,0,1100.04,200,300,700.02,200,0,0,100,0,0,0,700.02,0,0
1182.112,0,3139659.25,100,6801.5,900.03,2100.14,100,0,1800.11,2500.21,0,0,1400.07,200,200,300,100,0,0,100,100,0,0,400.01,0,0
1182.423,0,3163711.79,100,6401.33,900.03,2900.28,400.01,400.01,1700.1,2100.15,0,200,1000.03,200,200,700.02,200,0,0,0,200,0,0,400.01,0,100
1182.734,0,3088138.94,300,8402.29,700.02,2300.17,200,100,1600.08,2400.19,0,100,1100.04,100,100,100,0,0,0,100,0,0,0,1000.04,0,0
1183.045,0,3162727.61,100,6601.42,700.02,2600.22,400.01,0,3100.32,3000.3,100,400.01,1600.09,0,100,300,200,500.01,0,0,100,0,0,200,0,0
1183.356,100,3128617.06,0,6601.42,800.02,3000.3,500.01,100,2600.22,2300.18,100,100,1400.07,0,0,300,300,0,0,0,100,0,0,100,0,0
1183.667,100,3133901.83,0,7601.88,1200.05,2500.21,500.01,500.01,2700.24,2500.21,0,0,1100.04,0,200,900.03,500.01,700.02,100,0,100,0,0,800.02,0,0
1183.978,0,3144757.1,300,8502.35,700.02,1800.11,600.01,200,1600.08,2600.22,0,200,1600.09,0,400.01,400.01,300,0,100,0,0,0,0,700.02,0,0
1184.29,0,3139531.32,200,6301.29,1000.03,3200.34,100,200,2700.24,2100.15,200,100,2600.22,0,100,300,200,0,0,0,300,0,0,100,0,0
1184.601,0,3157068.82,200,8802.52,700.02,3100.32,200,100,2700.24,3300.36,0,0,1600.09,100,200,600.01,0,0,0,200,300,0,0,800.02,0,100
1184.912,0,3113077.22,300,7201.69,500.01,2600.22,500.01,300,1500.07,2900.28,100,0,1000.03,0,300,300,0,0,100,0,100,0,0,500.01,0,0
1185.223,0,3126038.55,0,7601.88,1000.03,2200.16,100,300,2100.15,2300.18,100,0,500.01,0,100,600.01,200,100,0,200,0,0,100,400.01,0,100
1185.534,100,3143113.55,0,6001.17,900.03,2300.17,400.01,100,1700.1,3600.43,0,100,2000.13,100,500.01,300,500.01,0,0,0,0,0,0,500.01,0,0
1185.845,0,3138881.71,500.01,6301.29,1000.03,2800.26,700.02,200,3400.38,2700.24,0,100,800.02,200,200,200,0,0,0,0,100,100,100,1000.04,0,100
1186.156,0,3160228,200,8002.08,200,2100.14,400.01,0,2600.22,2900.28,0,0,2100.15,0,400.01,400.01,300,0,0,100,0,0,0,300,0,100
1186.467,100,3178257.69,0,6401.33,1100.04,4200.58,200,200,2400.19,3200.34,100,0,1500.07,0,500.01,100,100,0,0,0,100,0,100,300,100,0
1186.778,0,3149963.35,200,5801.09,800.02,2700.24,100,0,3700.45,4200.58,0,0,2300.18,0,900.03,0,100,200,100,0,1700.1,0,0,400.01,0,200
1187.089,0,3166743.04,200,8302.24,500.01,2400.19,300,200,2200.16,2500.21,0,100,2600.22,100,1000.03,300,100,200,0,0,500.01,0,0,600.01,0,0
1187.4,100,3146439.91,100,6301.29,1500.07,1800.11,400.01,300,2500.21,3600.43,0,100,3600.43,0,1500.07,500.01,600.01,24620.48,0,100,300,200,0,400.01,0,0
1187.711,0,3180019.21,100,7201.69,7401.8,2500.21,100,0,2000.13,3000.3,0,100,3000.3,100,1800.11,400.01,100,80820.29,0,0,100,100,0,600.01,0,100
1188.023,0,3327602.42,1200.05,8502.35,53593.98,3800.47,100,300,2100.15,4100.56,200,0,6001.2,0,2300.18,400.01,100,216473.15,0,100,200,200,0,900.03,0,0
1188.334,100,3510910.63,1300.05,8002.08,102644.19,1900.12,500.01,100,2900.28,6501.4,300,100,8502.4,400.01,3000.3,300,0,672451.43,100,100,0,900.03,0,500.01,100,0
1188.645,100,3911696.18,4000.52,7801.98,197976.43,2100.14,200,500.01,3100.32,10003.31,100,100,8802.58,300,3800.48,600.01,100,944748.17,0,0,0,800.02,0,1100.04,0,0
1188.956,100,4176452.83,4200.57,10303.45,263150.42,3200.34,900.03,300,3000.3,14707.16,0,100,9903.26,300,4400.65,400.01,0,1465547.49,0,100,300,600.01,0,900.03,0,0
1189.267,100,4235108.3,5300.91,9903.19,430489.95,3100.32,300,200,2900.28,18411.22,300,600.01,10703.81,100,4700.74,500.01,200,1901766.45,0,0,500.01,800.02,0,900.03,0,0
1189.578,200,4680731.75,6101.2,11104.01,509778.09,2800.26,100,0,2300.18,18711.58,100,0,9903.26,100,5000.83,300,0,1728560.59,0,0,200,1200.05,0,700.02,0,0
1189.889,300,4883614.56,9803.11,13105.58,528706.26,2700.24,300,100,2700.24,21915.89,300,300,8602.46,200,3800.48,300,500.01,2713542.44,0,0,500.01,2100.15,0,800.02,0,0
1190.2,0,5204005.19,7902.02,10803.79,580748.4,2800.26,800.02,200,2700.24,25321.21,400.01,300,10903.95,800.02,3900.51,400.01,100,3072652.02,0,100,300,1300.06,0,800.02,0,0
1190.511,300,5159452.46,6301.28,13606.02,622549.57,2000.13,300,0,2200.16,26122.57,400.01,100,10603.73,200,3900.51,300,700.02,2600399.86,0,0,300,1000.04,0,1300.06,0,0
1190.822,0,5651872.78,9002.62,10403.52,582306.12,2400.19,1200.05,300,1900.12,22917.37,200,200,7802.02,500.01,2100.15,600.01,100,4318837.99,0,0,800.02,1200.05,100,1100.04,0,0
1191.133,300,5452119.65,8102.12,11304.15,686298.84,3200.34,300,100,3200.34,29829.42,400.01,300,8102.18,400.01,3300.36,200,200,2975549.29,0,100,400.01,1700.1,0,400.01,0,0
1191.444,0,5644501.3,10603.63,11204.08,817535.61,2300.17,200,0,3800.48,36544.15,200,300,5801.12,300,2600.23,800.02,100,3820220.01,0,100,800.02,2100.15,0,1200.05,0,0
